32430,3243*,324**,32***,3****,*
32431,3243*,324**,32***,3****,*
32433,3243*,324**,32***,3****,*
32435,3243*,324**,32***,3****,*
32437,3243*,324**,32***,3****,*
32438,3243*,324**,32***,3****,*
32439,3243*,324**,32***,3****,*
32440,3244*,324**,32***,3****,*
32442,3244*,324**,32***,3****,*
32443,3244*,324**,32***,3****,*
32444,3244*,324**,32***,3****,*
32445,3244*,324**,32***,3****,*
32446,3244*,324**,32***,3****,*
32448,3244*,324**,32***,3****,*
32449,3244*,324**,32***,3****,*
32455,3245*,324**,32***,3****,*
32456,3245*,324**,32***,3****,*
32459,3245*,324**,32***,3****,*
32460,3246*,324**,32***,3****,*
32461,3246*,324**,32***,3****,*
32462,3246*,324**,32***,3****,*
32464,3246*,324**,32***,3****,*
32465,3246*,324**,32***,3****,*
32466,3246*,324**,32***,3****,*
32501,3250*,325**,32***,3****,*
32502,3250*,325**,32***,3****,*
32503,3250*,325**,32***,3****,*
32504,3250*,325**,32***,3****,*
32505,3250*,325**,32***,3****,*
32506,3250*,325**,32***,3****,*
32507,3250*,325**,32***,3****,*
32508,3250*,325**,32***,3****,*
32514,3251*,325**,32***,3****,*
32526,3252*,325**,32***,3****,*
32533,3253*,325**,32***,3****,*
32534,3253*,325**,32***,3****,*
32535,3253*,325**,32***,3****,*
32536,3253*,325**,32***,3****,*
32537,3253*,325**,32***,3****,*
32539,3253*,325**,32***,3****,*
32541,3254*,325**,32***,3****,*
32544,3254*,325**,32***,3****,*
32547,3254*,325**,32***,3****,*
32548,3254*,325**,32***,3****,*
32550,3255*,325**,32***,3****,*
32561,3256*,325**,32***,3****,*
32563,3256*,325**,32***,3****,*
32564,3256*,325**,32***,3****,*
32565,3256*,325**,32***,3****,*
32566,3256*,325**,32***,3****,*
32567,3256*,325**,32***,3****,*
32568,3256*,325**,32***,3****,*
32569,3256*,325**,32***,3****,*
32570,3257*,325**,32***,3****,*
32571,3257*,325**,32***,3****,*
32577,3257*,325**,32***,3****,*
32578,3257*,325**,32***,3****,*
32579,3257*,325**,32***,3****,*
32580,3258*,325**,32***,3****,*
32583,3258*,325**,32***,3****,*
32601,3260*,326**,32***,3****,*
32603,3260*,326**,32***,3****,*
32605,3260*,326**,32***,3****,*
32606,3260*,326**,32***,3****,*
32607,3260*,326**,32***,3****,*
32608,3260*,326**,32***,3****,*
32609,3260*,326**,32***,3****,*
32612,3261*,326**,32***,3****,*
32615,3261*,326**,32***,3****,*
32617,3261*,326**,32***,3****,*
32618,3261*,326**,32***,3****,*
32619,3261*,326**,32***,3****,*
32621,3262*,326**,32***,3****,*
32622,3262*,326**,32***,3****,*
32625,3262*,326**,32***,3****,*
32626,3262*,326**,32***,3****,*
32628,3262*,326**,32***,3****,*
32631,3263*,326**,32***,3****,*
32633,3263*,326**,32***,3****,*
32639,3263*,326**,32***,3****,*
32640,3264*,326**,32***,3****,*
32641,3264*,326**,32***,3****,*
32643,3264*,326**,32***,3****,*
32648,3264*,326**,32***,3****,*
32653,3265*,326**,32***,3****,*
32656,3265*,326**,32***,3****,*
32666,3266*,326**,32***,3****,*
32667,3266*,326**,32***,3****,*
32668,3266*,326**,32***,3****,*
32669,3266*,326**,32***,3****,*
32680,3268*,326**,32***,3****,*
32686,3268*,326**,32***,3****,*
32693,3269*,326**,32***,3****,*
32694,3269*,326**,32***,3****,*
32696,3269*,326**,32***,3****,*
32701,3270*,327**,32***,3****,*
32702,3270*,327**,32***,3****,*
32703,3270*,327**,32***,3****,*
32707,3270*,327**,32***,3****,*
32708,3270*,327**,32***,3****,*
32709,3270*,327**,32***,3****,*
32712,3271*,327**,32***,3****,*
32713,3271*,327**,32***,3****,*
32714,3271*,327**,32***,3****,*
32720,3272*,327**,32***,3****,*
32723,3272*,327**,32***,3****,*
32724,3272*,327**,32***,3****,*
32725,3272*,327**,32***,3****,*
32726,3272*,327**,32***,3****,*
32730,3273*,327**,32***,3****,*
32732,3273*,327**,32***,3****,*
32735,3273*,327**,32***,3****,*
32736,3273*,327**,32***,3****,*
32738,3273*,327**,32***,3****,*
32744,3274*,327**,32***,3****,*
32746,3274*,327**,32***,3****,*
32750,3275*,327**,32***,3****,*
32751,3275*,327**,32***,3****,*
32754,3275*,327**,32***,3****,*
32757,3275*,327**,32***,3****,*
32759,3275*,327**,32***,3****,*
32763,3276*,327**,32***,3****,*
32764,3276*,327**,32***,3****,*
32765,3276*,327**,32***,3****,*
32766,3276*,327**,32***,3****,*
32767,3276*,327**,32***,3****,*
32771,3277*,327**,32***,3****,*
32773,3277*,327**,32***,3****,*
32776,3277*,327**,32***,3****,*
32778,3277*,327**,32***,3****,*
32779,3277*,327**,32***,3****,*
32780,3278*,327**,32***,3****,*
32784,3278*,327**,32***,3****,*
32789,3278*,327**,32***,3****,*
32792,3279*,327**,32***,3****,*
32796,3279*,327**,32***,3****,*
32798,3279*,327**,32***,3****,*
32801,3280*,328**,32***,3****,*
32803,3280*,328**,32***,3****,*
32804,3280*,328**,32***,3****,*
32805,3280*,328**,32***,3****,*
32806,3280*,328**,32***,3****,*
32807,3280*,328**,32***,3****,*
32808,3280*,328**,32***,3****,*
32809,3280*,328**,32***,3****,*
32810,3281*,328**,32***,3****,*
32811,3281*,328**,32***,3****,*
32812,3281*,328**,32***,3****,*
32814,3281*,328**,32***,3****,*
32816,3281*,328**,32***,3****,*
32817,3281*,328**,32***,3****,*
32818,3281*,328**,32***,3****,*
32819,3281*,328**,32***,3****,*
32820,3282*,328**,32***,3****,*
32821,3282*,328**,32***,3****,*
32822,3282*,328**,32***,3****,*
32824,3282*,328**,32***,3****,*
32825,3282*,328**,32***,3****,*
32826,3282*,328**,32***,3****,*
32827,3282*,328**,32***,3****,*
32828,3282*,328**,32***,3****,*
32829,3282*,328**,32***,3****,*
32832,3283*,328**,32***,3****,*
32833,3283*,328**,32***,3****,*
32835,3283*,328**,32***,3****,*
32836,3283*,328**,32***,3****,*
32837,3283*,328**,32***,3****,*
32839,3283*,328**,32***,3****,*
32901,3290*,329**,32***,3****,*
32903,3290*,329**,32***,3****,*
32904,3290*,329**,32***,3****,*
32905,3290*,329**,32***,3****,*
32907,3290*,329**,32***,3****,*
32908,3290*,329**,32***,3****,*
32909,3290*,329**,32***,3****,*
32920,3292*,329**,32***,3****,*
32922,3292*,329**,32***,3****,*
32925,3292*,329**,32***,3****,*
32926,3292*,329**,32***,3****,*
32927,3292*,329**,32***,3****,*
32931,3293*,329**,32***,3****,*
32934,3293*,329**,32***,3****,*
32935,3293*,329**,32***,3****,*
32937,3293*,329**,32***,3****,*
32940,3294*,329**,32***,3****,*
32948,3294*,329**,32***,3****,*
32949,3294*,329**,32***,3****,*
32950,3295*,329**,32***,3****,*
32951,3295*,329**,32***,3****,*
32952,3295*,329**,32***,3****,*
32953,3295*,329**,32***,3****,*
32955,3295*,329**,32***,3****,*
32958,3295*,329**,32***,3****,*
32960,3296*,329**,32***,3****,*
32962,3296*,329**,32***,3****,*
32963,3296*,329**,32***,3****,*
32966,3296*,329**,32***,3****,*
32967,3296*,329**,32***,3****,*
32968,3296*,329**,32***,3****,*
32976,3297*,329**,32***,3****,*
33001,3300*,330**,33***,3****,*
33004,3300*,330**,33***,3****,*
33009,3300*,330**,33***,3****,*
33010,3301*,330**,33***,3****,*
33012,3301*,330**,33***,3****,*
33013,3301*,330**,33***,3****,*
33014,3301*,330**,33***,3****,*
33015,3301*,330**,33***,3****,*
33016,3301*,330**,33***,3****,*
33018,3301*,330**,33***,3****,*
33019,3301*,330**,33***,3****,*
33020,3302*,330**,33***,3****,*
33021,3302*,330**,33***,3****,*
33023,3302*,330**,33***,3****,*
33024,3302*,330**,33***,3****,*
33025,3302*,330**,33***,3****,*
33026,3302*,330**,33***,3****,*
33027,3302*,330**,33***,3****,*
33028,3302*,330**,33***,3****,*
33029,3302*,330**,33***,3****,*
33030,3303*,330**,33***,3****,*
33031,3303*,330**,33***,3****,*
33032,3303*,330**,33***,3****,*
33033,3303*,330**,33***,3****,*
33034,3303*,330**,33***,3****,*
33035,3303*,330**,33***,3****,*
33036,3303*,330**,33***,3****,*
33037,3303*,330**,33***,3****,*
33040,3304*,330**,33***,3****,*
33042,3304*,330**,33***,3****,*
33043,3304*,330**,33***,3****,*
33050,3305*,330**,33***,3****,*
33051,3305*,330**,33***,3****,*
33054,3305*,330**,33***,3****,*
33055,3305*,330**,33***,3****,*
33056,3305*,330**,33***,3****,*
33060,3306*,330**,33***,3****,*
33062,3306*,330**,33***,3****,*
33063,3306*,330**,33***,3****,*
33064,3306*,330**,33***,3****,*
33065,3306*,330**,33***,3****,*
33066,3306*,330**,33***,3****,*
33067,3306*,330**,33***,3****,*
33068,3306*,330**,33***,3****,*
33069,3306*,330**,33***,3****,*
33070,3307*,330**,33***,3****,*
33071,3307*,330**,33***,3****,*
33073,3307*,330**,33***,3****,*
33076,3307*,330**,33***,3****,*
33109,3310*,331**,33***,3****,*
33122,3312*,331**,33***,3****,*
33125,3312*,331**,33***,3****,*
33126,3312*,331**,33***,3****,*
33127,3312*,331**,33***,3****,*
33128,3312*,331**,33***,3****,*
33129,3312*,331**,33***,3****,*
33130,3313*,331**,33***,3****,*
33131,3313*,331**,33***,3****,*
33132,3313*,331**,33***,3****,*
33133,3313*,331**,33***,3****,*
33134,3313*,331**,33***,3****,*
33135,3313*,331**,33***,3****,*
33136,3313*,331**,33***,3****,*
33137,3313*,331**,33***,3****,*
33138,3313*,331**,33***,3****,*
33139,3313*,331**,33***,3****,*
33140,3314*,331**,33***,3****,*
33141,3314*,331**,33***,3****,*
33142,3314*,331**,33***,3****,*
33143,3314*,331**,33***,3****,*
33144,3314*,331**,33***,3****,*
33145,3314*,331**,33***,3****,*
33146,3314*,331**,33***,3****,*
33147,3314*,331**,33***,3****,*
33149,3314*,331**,33***,3****,*
33150,3315*,331**,33***,3****,*
33154,3315*,331**,33***,3****,*
33155,3315*,331**,33***,3****,*
33156,3315*,331**,33***,3****,*
33157,3315*,331**,33***,3****,*
33158,3315*,331**,33***,3****,*
33160,3316*,331**,33***,3****,*
33161,3316*,331**,33***,3****,*
33162,3316*,331**,33***,3****,*
33165,3316*,331**,33***,3****,*
33166,3316*,331**,33***,3****,*
33167,3316*,331**,33***,3****,*
33168,3316*,331**,33***,3****,*
33169,3316*,331**,33***,3****,*
33170,3317*,331**,33***,3****,*
33172,3317*,331**,33***,3****,*
33173,3317*,331**,33***,3****,*
33174,3317*,331**,33***,3****,*
33175,3317*,331**,33***,3****,*
33176,3317*,331**,33***,3****,*
33177,3317*,331**,33***,3****,*
33178,3317*,331**,33***,3****,*
33179,3317*,331**,33***,3****,*
33180,3318*,331**,33***,3****,*
33181,3318*,331**,33***,3****,*
33182,3318*,331**,33***,3****,*
33183,3318*,331**,33***,3****,*
33184,3318*,331**,33***,3****,*
33185,3318*,331**,33***,3****,*
33186,3318*,331**,33***,3****,*
33187,3318*,331**,33***,3****,*
33189,3318*,331**,33***,3****,*
33190,3319*,331**,33***,3****,*
33193,3319*,331**,33***,3****,*
33194,3319*,331**,33***,3****,*
33196,3319*,331**,33***,3****,*
33301,3330*,333**,33***,3****,*
33304,3330*,333**,33***,3****,*
33305,3330*,333**,33***,3****,*
33306,3330*,333**,33***,3****,*
33308,3330*,333**,33***,3****,*
33309,3330*,333**,33***,3****,*
33311,3331*,333**,33***,3****,*
33312,3331*,333**,33***,3****,*
33313,3331*,333**,33***,3****,*
33314,3331*,333**,33***,3****,*
33315,3331*,333**,33***,3****,*
33316,3331*,333**,33***,3****,*
33317,3331*,333**,33***,3****,*
33319,3331*,333**,33***,3****,*
33321,3332*,333**,33***,3****,*
33322,3332*,333**,33***,3****,*
33323,3332*,333**,33***,3****,*
33324,3332*,333**,33***,3****,*
33325,3332*,333**,33***,3****,*
33326,3332*,333**,33***,3****,*
33327,3332*,333**,33***,3****,*
33328,3332*,333**,33***,3****,*
33330,3333*,333**,33***,3****,*
33331,3333*,333**,33***,3****,*
33332,3333*,333**,33***,3****,*
33334,3333*,333**,33***,3****,*
33351,3335*,333**,33***,3****,*
33401,3340*,334**,33***,3****,*
33403,3340*,334**,33***,3****,*
33404,3340*,334**,33***,3****,*
33405,3340*,334**,33***,3****,*
33406,3340*,334**,33***,3****,*
33407,3340*,334**,33***,3****,*
33408,3340*,334**,33***,3****,*
33409,3340*,334**,33***,3****,*
33410,3341*,334**,33***,3****,*
33411,3341*,334**,33***,3****,*
33412,3341*,334**,33***,3****,*
33413,3341*,334**,33***,3****,*
33414,3341*,334**,33***,3****,*
33415,3341*,334**,33***,3****,*
33417,3341*,334**,33***,3****,*
33418,3341*,334**,33***,3****,*
33426,3342*,334**,33***,3****,*
33428,3342*,334**,33***,3****,*
33430,3343*,334**,33***,3****,*
33431,3343*,334**,33***,3****,*
33432,3343*,334**,33***,3****,*
33433,3343*,334**,33***,3****,*
33434,3343*,334**,33***,3****,*
33435,3343*,334**,33***,3****,*
33436,3343*,334**,33***,3****,*
33437,3343*,334**,33***,3****,*
33440,3344*,334**,33***,3****,*
33441,3344*,334**,33***,3****,*
33442,3344*,334**,33***,3****,*
33444,3344*,334**,33***,3****,*
33445,3344*,334**,33***,3****,*
33446,3344*,334**,33***,3****,*
33449,3344*,334**,33***,3****,*
33455,3345*,334**,33***,3****,*
33458,3345*,334**,33***,3****,*
33460,3346*,334**,33***,3****,*
33461,3346*,334**,33***,3****,*
33462,3346*,334**,33***,3****,*
33463,3346*,334**,33***,3****,*
33467,3346*,334**,33***,3****,*
33469,3346*,334**,33***,3****,*
33470,3347*,334**,33***,3****,*
33471,3347*,334**,33***,3****,*
33472,3347*,334**,33***,3****,*
33473,3347*,334**,33***,3****,*
33476,3347*,334**,33***,3****,*
33477,3347*,334**,33***,3****,*
33478,3347*,334**,33***,3****,*
33480,3348*,334**,33***,3****,*
33483,3348*,334**,33***,3****,*
33484,3348*,334**,33***,3****,*
33486,3348*,334**,33***,3****,*
33487,3348*,334**,33***,3****,*
33493,3349*,334**,33***,3****,*
33496,3349*,334**,33***,3****,*
33498,3349*,334**,33***,3****,*
33510,3351*,335**,33***,3****,*
33511,3351*,335**,33***,3****,*
33513,3351*,335**,33***,3****,*
33514,3351*,335**,33***,3****,*
33521,3352*,335**,33***,3****,*
33523,3352*,335**,33***,3****,*
33525,3352*,335**,33***,3****,*
33527,3352*,335**,33***,3****,*
33534,3353*,335**,33***,3****,*
33538,3353*,335**,33***,3****,*
33540,3354*,335**,33***,3****,*
33541,3354*,335**,33***,3****,*
33542,3354*,335**,33***,3****,*
33543,3354*,335**,33***,3****,*
33544,3354*,335**,33***,3****,*
33545,3354*,335**,33***,3****,*
33547,3354*,335**,33***,3****,*
33548,3354*,335**,33***,3****,*
33549,3354*,335**,33***,3****,*
33556,3355*,335**,33***,3****,*
33558,3355*,335**,33***,3****,*
33559,3355*,335**,33***,3****,*
33563,3356*,335**,33***,3****,*
33565,3356*,335**,33***,3****,*
33566,3356*,335**,33***,3****,*
33567,3356*,335**,33***,3****,*
33569,3356*,335**,33***,3****,*
33570,3357*,335**,33***,3****,*
33572,3357*,335**,33***,3****,*
33573,3357*,335**,33***,3****,*
33576,3357*,335**,33***,3****,*
33578,3357*,335**,33***,3****,*
33579,3357*,335**,33***,3****,*
33584,3358*,335**,33***,3****,*
33585,3358*,335**,33***,3****,*
33592,3359*,335**,33***,3****,*
33594,3359*,335**,33***,3****,*
33596,3359*,335**,33***,3****,*
33597,3359*,335**,33***,3****,*
33598,3359*,335**,33***,3****,*
33602,3360*,336**,33***,3****,*
33603,3360*,336**,33***,3****,*
33604,3360*,336**,33***,3****,*
33605,3360*,336**,33***,3****,*
33606,3360*,336**,33***,3****,*
33607,3360*,336**,33***,3****,*
33609,3360*,336**,33***,3****,*
33610,3361*,336**,33***,3****,*
33611,3361*,336**,33***,3****,*
33612,3361*,336**,33***,3****,*
33613,3361*,336**,33***,3****,*
33614,3361*,336**,33***,3****,*
33615,3361*,336**,33***,3****,*
33616,3361*,336**,33***,3****,*
33617,3361*,336**,33***,3****,*
33618,3361*,336**,33***,3****,*
33619,3361*,336**,33***,3****,*
33621,3362*,336**,33***,3****,*
33624,3362*,336**,33***,3****,*
33625,3362*,336**,33***,3****,*
33626,3362*,336**,33***,3****,*
33629,3362*,336**,33***,3****,*
33634,3363*,336**,33***,3****,*
33635,3363*,336**,33***,3****,*
33637,3363*,336**,33***,3****,*
33647,3364*,336**,33***,3****,*
33701,3370*,337**,33***,3****,*
33702,3370*,337**,33***,3****,*
33703,3370*,337**,33***,3****,*
33704,3370*,337**,33***,3****,*
33705,3370*,337**,33***,3****,*
33706,3370*,337**,33***,3****,*
33707,3370*,337**,33***,3****,*
33708,3370*,337**,33***,3****,*
33709,3370*,337**,33***,3****,*
33710,3371*,337**,33***,3****,*
33711,3371*,337**,33***,3****,*
33712,3371*,337**,33***,3****,*
33713,3371*,337**,33***,3****,*
33714,3371*,337**,33***,3****,*
33715,3371*,337**,33***,3****,*
33716,3371*,337**,33***,3****,*
33755,3375*,337**,33***,3****,*
33756,3375*,337**,33***,3****,*
33759,3375*,337**,33***,3****,*
33760,3376*,337**,33***,3****,*
33761,3376*,337**,33***,3****,*
33762,3376*,337**,33***,3****,*
33763,3376*,337**,33***,3****,*
33764,3376*,337**,33***,3****,*
33765,3376*,337**,33***,3****,*
33767,3376*,337**,33***,3****,*
33770,3377*,337**,33***,3****,*
33771,3377*,337**,33***,3****,*
33772,3377*,337**,33***,3****,*
33773,3377*,337**,33***,3****,*
33774,3377*,337**,33***,3****,*
33776,3377*,337**,33***,3****,*
33777,3377*,337**,33***,3****,*
33778,3377*,337**,33***,3****,*
33781,3378*,337**,33***,3****,*
33782,3378*,337**,33***,3****,*
33785,3378*,337**,33***,3****,*
33801,3380*,338**,33***,3****,*
33803,3380*,338**,33***,3****,*
33805,3380*,338**,33***,3****,*
33809,3380*,338**,33***,3****,*
33810,3381*,338**,33***,3****,*
33811,3381*,338**,33***,3****,*
33812,3381*,338**,33***,3****,*
33813,3381*,338**,33***,3****,*
33815,3381*,338**,33***,3****,*
33823,3382*,338**,33***,3****,*
33825,3382*,338**,33***,3****,*
33827,3382*,338**,33***,3****,*
33830,3383*,338**,33***,3****,*
33834,3383*,338**,33***,3****,*
33835,3383*,338**,33***,3****,*
33837,3383*,338**,33***,3****,*
33838,3383*,338**,33***,3****,*
33839,3383*,338**,33***,3****,*
33840,3384*,338**,33***,3****,*
33841,3384*,338**,33***,3****,*
33843,3384*,338**,33***,3****,*
33844,3384*,338**,33***,3****,*
33846,3384*,338**,33***,3****,*
33848,3384*,338**,33***,3****,*
33849,3384*,338**,33***,3****,*
33850,3385*,338**,33***,3****,*
33851,3385*,338**,33***,3****,*
33852,3385*,338**,33***,3****,*
33853,3385*,338**,33***,3****,*
33854,3385*,338**,33***,3****,*
33855,3385*,338**,33***,3****,*
33856,3385*,338**,33***,3****,*
33857,3385*,338**,33***,3****,*
33859,3385*,338**,33***,3****,*
33860,3386*,338**,33***,3****,*
33863,3386*,338**,33***,3****,*
33865,3386*,338**,33***,3****,*
33867,3386*,338**,33***,3****,*
33868,3386*,338**,33***,3****,*
33870,3387*,338**,33***,3****,*
33872,3387*,338**,33***,3****,*
33873,3387*,338**,33***,3****,*
33875,3387*,338**,33***,3****,*
33876,3387*,338**,33***,3****,*
33880,3388*,338**,33***,3****,*
33881,3388*,338**,33***,3****,*
33884,3388*,338**,33***,3****,*
33890,3389*,338**,33***,3****,*
33896,3389*,338**,33***,3****,*
33897,3389*,338**,33***,3****,*
33898,3389*,338**,33***,3****,*
33901,3390*,339**,33***,3****,*
33903,3390*,339**,33***,3****,*
33904,3390*,339**,33***,3****,*
33905,3390*,339**,33***,3****,*
33907,3390*,339**,33***,3****,*
33908,3390*,339**,33***,3****,*
33909,3390*,339**,33***,3****,*
33912,3391*,339**,33***,3****,*
33913,3391*,339**,33***,3****,*
33914,3391*,339**,33***,3****,*
33916,3391*,339**,33***,3****,*
33917,3391*,339**,33***,3****,*
33919,3391*,339**,33***,3****,*
33920,3392*,339**,33***,3****,*
33921,3392*,339**,33***,3****,*
33922,3392*,339**,33***,3****,*
33924,3392*,339**,33***,3****,*
33928,3392*,339**,33***,3****,*
33931,3393*,339**,33***,3****,*
33935,3393*,339**,33***,3****,*
33936,3393*,339**,33***,3****,*
33944,3394*,339**,33***,3****,*
33946,3394*,339**,33***,3****,*
33947,3394*,339**,33***,3****,*
33948,3394*,339**,33***,3****,*
33950,3395*,339**,33***,3****,*
33952,3395*,339**,33***,3****,*
33953,3395*,339**,33***,3****,*
33954,3395*,339**,33***,3****,*
33955,3395*,339**,33***,3****,*
33956,3395*,339**,33***,3****,*
33957,3395*,339**,33***,3****,*
33960,3396*,339**,33***,3****,*
33966,3396*,339**,33***,3****,*
33967,3396*,339**,33***,3****,*
33971,3397*,339**,33***,3****,*
33972,3397*,339**,33***,3****,*
33973,3397*,339**,33***,3****,*
33974,3397*,339**,33***,3****,*
33975,3397*,339**,33***,3****,*
33976,3397*,339**,33***,3****,*
33980,3398*,339**,33***,3****,*
33981,3398*,339**,33***,3****,*
33982,3398*,339**,33***,3****,*
33983,3398*,339**,33***,3****,*
33990,3399*,339**,33***,3****,*
33991,3399*,339**,33***,3****,*
33993,3399*,339**,33***,3****,*
34102,3410*,341**,34***,3****,*
34103,3410*,341**,34***,3****,*
34104,3410*,341**,34***,3****,*
34105,3410*,341**,34***,3****,*
34108,3410*,341**,34***,3****,*
34109,3410*,341**,34***,3****,*
34110,3411*,341**,34***,3****,*
34112,3411*,341**,34***,3****,*
34113,3411*,341**,34***,3****,*
34114,3411*,341**,34***,3****,*
34116,3411*,341**,34***,3****,*
34117,3411*,341**,34***,3****,*
34119,3411*,341**,34***,3****,*
34120,3412*,341**,34***,3****,*
34134,3413*,341**,34***,3****,*
34135,3413*,341**,34***,3****,*
34138,3413*,341**,34***,3****,*
